"feedback_text","sentiment_label"
"Tình trạng áp lực từ việc làm thêm làm em học nội dung khó trong trạng thái nản lắm rồi nhiều ngày nay.","NEGATIVE"
"Nhờ tâm lý thoải mái hơn nên em có năng lượng học cách chấm điểm và thấy rất thoải mái rõ rệt.","POSITIVE"
"Nhờ việc sắp xếp thời gian hợp lý hơn nên em có năng lượng học cách chấm điểm và thấy chill hơn hẳn rõ rệt.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học bài kiểm tra giữa kỳ em thấy rất thoải mái và dễ tập trung hơn.","POSITIVE"
"Tưởng sẽ ổn định nhưng cuối cùng lại đuối sức.","NEGATIVE"
"Dạo này em chuyện gia đình làm em phân tâm nên khi học nội dung khó em cảm thấy khó theo kịp và rất khó tập trung.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học yêu cầu môn học em cảm thấy vui vì hiểu ra rồi hơn rất nhiều so với trước đây.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học cách chấm điểm em cảm thấy hứng thú hẳn lên hơn rất nhiều so với trước đây.","POSITIVE"
"Dạo này em không quá ổn định nên khi học cách chấm điểm em cảm thấy muốn bỏ cuộc và rất khó tập trung.","NEGATIVE"
"Tuy quá tải thật sự nhưng em vẫn làm được bài tập.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa tâm trạng không ổn định và học bài kiểm tra giữa kỳ nên cảm thấy không có gì nổi bật.","NEUTRAL"
"Em chưa thật sự ổn định về giảm bớt việc làm thêm nên học nội dung tuần này vẫn hơi mệt.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học tốc độ giảng bài em cảm thấy hứng thú hẳn lên hơn rất nhiều so với trước đây.","POSITIVE"
"Em chưa thật sự ổn định về giảm bớt việc làm thêm nên học bài kiểm tra giữa kỳ vẫn vừa phải.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa không quá ổn định và học khối lượng kiến thức nên cảm thấy ổn định.","NEUTRAL"
"Mặc dù đuối sức nhưng em vẫn theo kịp bài.","NEUTRAL"
"Nói chung thì ổn ạ.","NEUTRAL"
"Nhờ chuyện gia đình làm em phân tâm nên em có năng lượng học feedback từ giảng viên và thấy hiểu bài nhanh hơn rõ rệt.","POSITIVE"
"Em đang bị thiếu ngủ thường xuyên nên việc theo kịp nội dung khó khiến em khó theo kịp thật sự.","NEGATIVE"
"Tình hình cá nhân của em mất động lực học tập nên học bài kiểm tra giữa kỳ cũng chỉ ổn định như vậy.","NEUTRAL"
"Em chưa thật sự ổn định về giảm bớt việc làm thêm nên học việc học nhóm vẫn chưa có cảm xúc gì mạnh.","NEUTRAL"
"Em chưa thật sự ổn định về không quá ổn định nên học lịch học vẫn không thoải mái lắm.","NEUTRAL"
"Vì mất động lực học tập nên dù bài kiểm tra giữa kỳ không quá khó em vẫn thấy muốn bỏ cuộc.","NEGATIVE"
"Tình trạng mất động lực học tập làm em học bài tập nhóm trong trạng thái dễ nản nhiều ngày nay.","NEGATIVE"
"Tình hình cá nhân của em việc sắp xếp thời gian hợp lý hơn nên học bài tập cũng chỉ bình thường như vậy.","NEUTRAL"
"Vì hơi rối một chút nên dù kỳ thi cuối kỳ không quá khó em vẫn thấy đầu óc quay tít.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học yêu cầu môn học em thấy dễ tiếp thu hơn và dễ tập trung hơn.","POSITIVE"
"Nhờ không quá ổn định nên em có năng lượng học bài kiểm tra giữa kỳ và thấy chill hơn hẳn rõ rệt.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học feedback từ giảng viên em thấy yên tâm hơn nhiều và dễ tập trung hơn.","POSITIVE"
"Tình trạng hơi rối một chút làm em học tiến độ học kỳ trong trạng thái không thở được nhiều ngày nay.","NEGATIVE"
"Dạo này em giảm bớt việc làm thêm nên khi học cách chấm điểm em cảm thấy kiệt sức và rất khó tập trung.","NEGATIVE"
"Dạo này em ngủ đủ giấc hơn trước nên khi học nội dung khó em cảm thấy dễ nản và rất khó tập trung.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học hoạt động nhóm em thấy thấy tiến bộ rõ và dễ tập trung hơn.","POSITIVE"
"Nhờ giảm bớt việc làm thêm nên em có năng lượng học cách chấm điểm và thấy hiểu bài nhanh hơn rõ rệt.","POSITIVE"
"Em chưa thật sự ổn định về việc sắp xếp thời gian hợp lý hơn nên học khối lượng kiến thức vẫn không thoải mái lắm.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học sự tương tác trong lớp em thấy thấy tiến bộ rõ và dễ tập trung hơn.","POSITIVE"
"Hơi stress nặng nhưng em vẫn theo kịp bài.","NEUTRAL"
"Nhờ ngủ đủ giấc hơn trước nên em có năng lượng học yêu cầu môn học và thấy nhẹ đầu hơn nhiều rõ rệt.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học cách giải thích của thầy cô trở nên vui vì hiểu ra rồi hơn.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học feedback từ giảng viên em thấy tự tin hơn trước nhiều và dễ tập trung hơn.","POSITIVE"
"Tình hình cá nhân của em mất động lực học tập nên học tốc độ giảng bài cũng chỉ không quá dễ như vậy.","NEUTRAL"
"Mặc dù mất động lực nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Vì mất động lực học tập nên dù cách chấm điểm không quá khó em vẫn thấy mất động lực.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa việc sắp xếp thời gian hợp lý hơn và học nội dung tuần này nên cảm thấy khá ổn.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học bài thực hành em cảm thấy thấy tiến bộ rõ hơn rất nhiều so với trước đây.","POSITIVE"
"Tình trạng không quá ổn định làm em học lịch học dày trong trạng thái mệt mỏi ghê nhiều ngày nay.","NEGATIVE"
"Nhờ tâm trạng không ổn định nên em có năng lượng học feedback từ giảng viên và thấy hiểu bài nhanh hơn rõ rệt.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học sự tương tác trong lớp em thấy hiểu bài nhanh hơn và dễ tập trung hơn.","POSITIVE"
"Dạo này sinh hoạt của em stress kéo dài nhiều ngày nên việc học tốc độ giảng bài chỉ ở mức vừa phải, chưa có gì nổi bật.","NEUTRAL"
"Vì áp lực từ việc làm thêm nên dù tốc độ giảng bài không quá khó em vẫn thấy rất áp lực.","NEGATIVE"
"Dạo này sinh hoạt của em thiếu ngủ thường xuyên nên việc học nội dung tuần này chỉ ở mức vừa phải, chưa có gì nổi bật.","NEUTRAL"
"Nhờ giảm bớt việc làm thêm nên em có năng lượng học lịch học và thấy hiểu bài nhanh hơn rõ rệt.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học việc học nhóm em cảm thấy có động lực hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học yêu cầu môn học em thấy hài lòng ghê và dễ tập trung hơn.","POSITIVE"
"Mặc dù quá tải thật sự nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Dạo này em tâm trạng không ổn định nên khi học tài liệu thiếu em cảm thấy hoang mang thật sự và rất khó tập trung.","NEGATIVE"
"Dù bài hơi khó nhưng em vẫn làm được bài tập được.","POSITIVE"
"Tình trạng ít áp lực từ gia đình hơn làm em học bài tập nhóm trong trạng thái stress liên tục nhiều ngày nay.","NEGATIVE"
"Nhờ áp lực từ việc làm thêm nên em có năng lượng học sự tương tác trong lớp và thấy dễ tiếp thu hơn rõ rệt.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học feedback từ giảng viên em thấy khá tự tin và dễ tập trung hơn.","POSITIVE"
"Dạo này sinh hoạt của em việc sắp xếp thời gian hợp lý hơn nên việc học tốc độ giảng bài chỉ ở mức học được, chưa có gì nổi bật.","NEUTRAL"
"Tình hình cá nhân của em khá bận rộn nên học cách dạy cũng chỉ ở mức trung bình như vậy.","NEUTRAL"
"Thầy dạy dễ hiểu lắm, em theo kịp hết.","POSITIVE"
"Mặc dù mất động lực nhưng em vẫn theo kịp bài.","NEUTRAL"
"Nhờ việc sắp xếp thời gian hợp lý hơn nên em có năng lượng học hoạt động nhóm và thấy có động lực hơn hẳn rõ rệt.","POSITIVE"
"Vì giảm bớt việc làm thêm nên dù bài kiểm tra giữa kỳ không quá khó em vẫn thấy mất động lực.","NEGATIVE"
"Tưởng sẽ học tốt nhưng cuối cùng lại mất động lực.","NEGATIVE"
"Dạo này em tâm lý thoải mái hơn nên khi học kỳ thi cuối kỳ em cảm thấy khó theo kịp và rất khó tập trung.","NEGATIVE"
"Tình trạng giảm bớt việc làm thêm làm em học tiến độ học kỳ trong trạng thái bị quá tải nhiều ngày nay.","NEGATIVE"
"Vì chuyện gia đình làm em phân tâm nên dù lịch học dày không quá khó em vẫn thấy không tập trung được.","NEGATIVE"
"Tình hình cá nhân của em giảm bớt việc làm thêm nên học nội dung tuần này cũng chỉ không thích không ghét như vậy.","NEUTRAL"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học bài thực hành trở nên ổn áp hơn.","POSITIVE"
"Nhờ mất động lực học tập nên em có năng lượng học yêu cầu môn học và thấy chill hơn hẳn rõ rệt.","POSITIVE"
"Em thích cái cách thầy kết nối lý thuyết với thực tế.","POSITIVE"
"Tình hình cá nhân của em việc sắp xếp thời gian hợp lý hơn nên học các yêu cầu môn học cũng chỉ bình thường như vậy.","NEUTRAL"
"Nhờ thiếu ngủ liên tục nên em có năng lượng học bài thực hành và thấy hứng thú hẳn lên rõ rệt.","POSITIVE"
"Em đang bị việc sắp xếp thời gian hợp lý hơn nên việc theo kịp yêu cầu môn học khiến em rất áp lực thật sự.","NEGATIVE"
"Em đang bị thiếu ngủ liên tục nên việc theo kịp tiến độ học kỳ khiến em dễ nản thật sự.","NEGATIVE"
"Tình trạng không quá ổn định làm em học bài thực hành trong trạng thái kiệt sức nhiều ngày nay.","NEGATIVE"
"Dạo này em ít áp lực từ gia đình hơn nên khi học tốc độ giảng bài em cảm thấy không tập trung được và rất khó tập trung.","NEGATIVE"
"Nhờ việc sắp xếp thời gian hợp lý hơn nên em có năng lượng học khối lượng kiến thức và thấy hiểu bài nhanh hơn rõ rệt.","POSITIVE"
"Dạo này sinh hoạt của em chuyện gia đình làm em phân tâm nên việc học deadline bài tập chỉ ở mức không thoải mái lắm, chưa có gì nổi bật.","NEUTRAL"
